0_l0,0_l1,0_l2,0_l3,0_l4,0_l5,0_l6,0_l7,0_l8,0_l9,0_l10,0_l11,0_l12,0_l13,0_l14,0_l15,0_l16,0_l17,0_l18,0_l19,0_l20,0_r0,0_r1,0_r2,0_r3,0_r4,0_r5,0_r6,0_r7,0_r8,0_r9,0_r10,0_r11,0_r12,0_r13,0_r14,0_r15,0_r16,0_r17,0_r18,0_r19,0_r20,1_l0,1_l1,1_l2,1_l3,1_l4,1_l5,1_l6,1_l7,1_l8,1_l9,1_l10,1_l11,1_l12,1_l13,1_l14,1_l15,1_l16,1_l17,1_l18,1_l19,1_l20,1_r0,1_r1,1_r2,1_r3,1_r4,1_r5,1_r6,1_r7,1_r8,1_r9,1_r10,1_r11,1_r12,1_r13,1_r14,1_r15,1_r16,1_r17,1_r18,1_r19,1_r20,2_l0,2_l1,2_l2,2_l3,2_l4,2_l5,2_l6,2_l7,2_l8,2_l9,2_l10,2_l11,2_l12,2_l13,2_l14,2_l15,2_l16,2_l17,2_l18,2_l19,2_l20,2_r0,2_r1,2_r2,2_r3,2_r4,2_r5,2_r6,2_r7,2_r8,2_r9,2_r10,2_r11,2_r12,2_r13,2_r14,2_r15,2_r16,2_r17,2_r18,2_r19,2_r20,3_l0,3_l1,3_l2,3_l3,3_l4,3_l5,3_l6,3_l7,3_l8,3_l9,3_l10,3_l11,3_l12,3_l13,3_l14,3_l15,3_l16,3_l17,3_l18,3_l19,3_l20,3_r0,3_r1,3_r2,3_r3,3_r4,3_r5,3_r6,3_r7,3_r8,3_r9,3_r10,3_r11,3_r12,3_r13,3_r14,3_r15,3_r16,3_r17,3_r18,3_r19,3_r20,4_l0,4_l1,4_l2,4_l3,4_l4,4_l5,4_l6,4_l7,4_l8,4_l9,4_l10,4_l11,4_l12,4_l13,4_l14,4_l15,4_l16,4_l17,4_l18,4_l19,4_l20,4_r0,4_r1,4_r2,4_r3,4_r4,4_r5,4_r6,4_r7,4_r8,4_r9,4_r10,4_r11,4_r12,4_r13,4_r14,4_r15,4_r16,4_r17,4_r18,4_r19,4_r20,5_l0,5_l1,5_l2,5_l3,5_l4,5_l5,5_l6,5_l7,5_l8,5_l9,5_l10,5_l11,5_l12,5_l13,5_l14,5_l15,5_l16,5_l17,5_l18,5_l19,5_l20,5_r0,5_r1,5_r2,5_r3,5_r4,5_r5,5_r6,5_r7,5_r8,5_r9,5_r10,5_r11,5_r12,5_r13,5_r14,5_r15,5_r16,5_r17,5_r18,5_r19,5_r20,6_l0,6_l1,6_l2,6_l3,6_l4,6_l5,6_l6,6_l7,6_l8,6_l9,6_l10,6_l11,6_l12,6_l13,6_l14,6_l15,6_l16,6_l17,6_l18,6_l19,6_l20,6_r0,6_r1,6_r2,6_r3,6_r4,6_r5,6_r6,6_r7,6_r8,6_r9,6_r10,6_r11,6_r12,6_r13,6_r14,6_r15,6_r16,6_r17,6_r18,6_r19,6_r20,7_l0,7_l1,7_l2,7_l3,7_l4,7_l5,7_l6,7_l7,7_l8,7_l9,7_l10,7_l11,7_l12,7_l13,7_l14,7_l15,7_l16,7_l17,7_l18,7_l19,7_l20,7_r0,7_r1,7_r2,7_r3,7_r4,7_r5,7_r6,7_r7,7_r8,7_r9,7_r10,7_r11,7_r12,7_r13,7_r14,7_r15,7_r16,7_r17,7_r18,7_r19,7_r20,8_l0,8_l1,8_l2,8_l3,8_l4,8_l5,8_l6,8_l7,8_l8,8_l9,8_l10,8_l11,8_l12,8_l13,8_l14,8_l15,8_l16,8_l17,8_l18,8_l19,8_l20,8_r0,8_r1,8_r2,8_r3,8_r4,8_r5,8_r6,8_r7,8_r8,8_r9,8_r10,8_r11,8_r12,8_r13,8_r14,8_r15,8_r16,8_r17,8_r18,8_r19,8_r20,9_l0,9_l1,9_l2,9_l3,9_l4,9_l5,9_l6,9_l7,9_l8,9_l9,9_l10,9_l11,9_l12,9_l13,9_l14,9_l15,9_l16,9_l17,9_l18,9_l19,9_l20,9_r0,9_r1,9_r2,9_r3,9_r4,9_r5,9_r6,9_r7,9_r8,9_r9,9_r10,9_r11,9_r12,9_r13,9_r14,9_r15,9_r16,9_r17,9_r18,9_r19,9_r20,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476639337,0.508413903,0.536575505,0.556697339,0.563213468,0.548883069,0.579118316,0.588208889,0.592966318,0.549319093,0.593161751,0.615908869,0.632028127,0.542989071,0.584671484,0.604003258,0.618878622,0.532083958,0.557683549,0.571020346,0.583316139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456918836,0.488508256,0.517350289,0.537272589,0.544162688,0.536647035,0.56118993,0.565897186,0.567979627,0.533398044,0.565555642,0.569025011,0.567739153,0.527270637,0.558564539,0.56315137,0.563405038,0.519069455,0.54226943,0.548987343,0.554184738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499962243,0.532546311,0.56438952,0.586274156,0.595331612,0.575433753,0.611566798,0.622390266,0.627865611,0.572701572,0.619433271,0.642774735,0.659845116,0.564563547,0.607362325,0.627749877,0.643383912,0.553023714,0.579660366,0.592569233,0.604594336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47024735,0.503841777,0.533496454,0.553046002,0.56100539,0.552233454,0.578792421,0.587409497,0.592311282,0.547755133,0.57864248,0.586302624,0.59076789,0.540552928,0.568730535,0.575104101,0.578782483,0.531136255,0.554057506,0.561019242,0.566634394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488686136,0.51951241,0.55053495,0.570179837,0.577587867,0.573264725,0.59325158,0.596748971,0.598099936,0.56861451,0.593750683,0.596280831,0.596014437,0.560980496,0.585616521,0.587774991,0.588147402,0.55093604,0.568105939,0.573155609,0.577671001,cute
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369650306,0.39277807,0.423087225,0.445483006,0.463733421,0.459221554,0.481184963,0.460970127,0.444650574,0.456729306,0.475322401,0.454613833,0.438381539,0.448680641,0.464075914,0.444502378,0.428308025,0.438332912,0.4502049,0.437765357,0.425936761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459747736,0.493034067,0.521646043,0.539787549,0.544724111,0.534035976,0.568944456,0.583935404,0.593472492,0.531147451,0.573496623,0.596863524,0.613756616,0.522817036,0.561248581,0.581670166,0.597932275,0.510534735,0.534908376,0.547564021,0.559249662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46793951,0.501104994,0.529065129,0.546015436,0.551180457,0.548582264,0.566448776,0.565559191,0.562929925,0.54613411,0.574945202,0.571834172,0.564016164,0.538383233,0.565484263,0.56130659,0.55516982,0.527004134,0.541926292,0.544003637,0.545718236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500740039,0.53472917,0.56529832,0.587220147,0.596202229,0.578252567,0.614541368,0.627554037,0.634244858,0.573027838,0.615718235,0.638495962,0.654254377,0.563351076,0.602117234,0.622563951,0.638065332,0.550652163,0.576726281,0.590020705,0.601989903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474298933,0.50985035,0.538359864,0.557131488,0.562736231,0.557625652,0.582764927,0.58630478,0.585795375,0.550217921,0.581559583,0.592638656,0.598777634,0.539256636,0.566581305,0.574055386,0.577730453,0.525584814,0.546762651,0.553557955,0.559017085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462035583,0.495607414,0.525871709,0.543771913,0.54761212,0.548936432,0.562648568,0.562948992,0.56289876,0.542676394,0.564928892,0.564985422,0.562623036,0.532277451,0.551581545,0.550722182,0.548500859,0.518781433,0.533113892,0.535341727,0.537699959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497869356,0.531480251,0.561716783,0.578875956,0.582453067,0.584950074,0.598635374,0.599186089,0.599171072,0.57890557,0.602341437,0.602851414,0.600879186,0.56870332,0.589737006,0.588642811,0.586625905,0.555379253,0.570932502,0.57386415,0.57690847,cute
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499524704,0.543219414,0.573253742,0.586690019,0.590259652,0.58697074,0.619466309,0.635342596,0.646344309,0.574128486,0.611731194,0.631864803,0.646802494,0.557221426,0.589970288,0.608696781,0.622988171,0.538398785,0.561792891,0.575401486,0.587585445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467699694,0.504568295,0.532860895,0.547128029,0.548483311,0.552107057,0.570917909,0.569359041,0.56570582,0.542666088,0.567467787,0.569115511,0.566855221,0.528564027,0.553056048,0.5541564,0.551825026,0.511544176,0.529186684,0.53169876,0.532552411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497817418,0.539457,0.566077351,0.574560497,0.57483188,0.574441938,0.605810466,0.622150791,0.63365573,0.558101082,0.594154946,0.614499053,0.629194678,0.540261747,0.570915549,0.589274244,0.603018308,0.523157551,0.548000813,0.560640393,0.570631386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514531813,0.551204979,0.577854042,0.589597554,0.590275632,0.59846232,0.611790805,0.608898495,0.605117413,0.5875407,0.605418811,0.606978203,0.607128415,0.572588204,0.589835769,0.593186976,0.594763202,0.554953993,0.569290569,0.570751256,0.571675385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525673033,0.56212273,0.590967763,0.605379431,0.606091586,0.611480262,0.625076824,0.622780732,0.619400826,0.600311687,0.619955923,0.618960336,0.615782584,0.585220032,0.604380196,0.6047083,0.60271092,0.567173249,0.586219441,0.591030867,0.593925779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495644835,0.53182724,0.560124465,0.573875371,0.574022924,0.581032451,0.594052425,0.591294585,0.587525692,0.569337591,0.588633973,0.587419007,0.58429167,0.553794649,0.572793633,0.572109075,0.569607373,0.535559688,0.553213192,0.555905328,0.557171386,cute
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42605119,0.464083149,0.494517821,0.508329403,0.517492054,0.500056236,0.532589398,0.550233625,0.563461069,0.481270201,0.518024341,0.539415252,0.555464179,0.46275924,0.496737122,0.516808468,0.531598373,0.446123593,0.474560668,0.490895026,0.503817839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484768257,0.525075275,0.554548907,0.569708222,0.574332553,0.566911318,0.60260218,0.618301605,0.627673234,0.555918679,0.596323729,0.615424236,0.627576587,0.5424442,0.58009653,0.597014767,0.607193856,0.526992082,0.55681001,0.569714678,0.579212873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502435103,0.539175575,0.567599704,0.582340591,0.584394085,0.585721777,0.606016509,0.604464156,0.599959004,0.575370559,0.601732674,0.601432592,0.597133273,0.561919947,0.586932605,0.585037795,0.579119609,0.546066329,0.565008499,0.566342972,0.564868702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473259919,0.513758181,0.540187761,0.549430201,0.549119984,0.551392216,0.580668897,0.594214964,0.603020397,0.537231122,0.570866004,0.587530428,0.598740862,0.520636126,0.551291146,0.567495232,0.578599257,0.50335357,0.52742303,0.539622293,0.54971148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492250653,0.531302176,0.559141457,0.571310335,0.572985282,0.572375357,0.598804307,0.607084601,0.609950492,0.557985584,0.587719954,0.597668334,0.601442155,0.542797543,0.571258236,0.582908651,0.588555905,0.528095398,0.553198045,0.563609136,0.571055043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503678985,0.540844708,0.568925705,0.582152866,0.583678013,0.587214695,0.607110963,0.60889881,0.607704435,0.574118625,0.599284417,0.602904668,0.602456646,0.55828457,0.583434996,0.587049287,0.58655843,0.540276201,0.560401837,0.563343749,0.564297022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492713565,0.530932336,0.559591222,0.573181903,0.575268436,0.577759474,0.598843325,0.600776604,0.599233979,0.564281716,0.590454997,0.594627449,0.594355421,0.548507759,0.574577628,0.579179076,0.57924378,0.531063573,0.553070991,0.557870649,0.560454408,cute
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453142634,0.493665826,0.523506314,0.537009971,0.539517457,0.536543487,0.570712702,0.587312444,0.598253539,0.527628224,0.565982925,0.585047534,0.597774164,0.514870371,0.549284245,0.56600119,0.577323577,0.499293212,0.525585607,0.537446408,0.546450515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490526381,0.527989258,0.557495518,0.571934737,0.573715168,0.576623645,0.593885466,0.591153882,0.586239267,0.5678556,0.591026225,0.585787904,0.57854725,0.554784902,0.578238071,0.572002831,0.563579281,0.538156765,0.556447869,0.555941095,0.553229925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507269491,0.549980342,0.57798555,0.587161072,0.58720942,0.590221355,0.620481055,0.636260329,0.646796767,0.576282719,0.609018173,0.625241121,0.636320673,0.558619593,0.588900221,0.604036551,0.614263582,0.539526973,0.562507716,0.575257773,0.585562219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487273946,0.522352842,0.551964925,0.568748073,0.571942984,0.571184628,0.591762877,0.590626377,0.585646653,0.557885275,0.583217801,0.584171953,0.581962224,0.542864167,0.567160976,0.569571715,0.568627606,0.526268217,0.548311266,0.553730671,0.557248629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501375015,0.538152409,0.567313138,0.583040285,0.585320899,0.58635142,0.605631537,0.603738123,0.59909744,0.574375098,0.599596251,0.599637474,0.596822807,0.559726247,0.583955726,0.585766354,0.584704079,0.542520515,0.564753131,0.570454314,0.574494655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508701305,0.545536214,0.575049701,0.590271292,0.591615876,0.595713084,0.612782708,0.610704382,0.60686102,0.584635924,0.607245051,0.606749787,0.604115032,0.569944051,0.592886155,0.593720296,0.592052829,0.552342267,0.573624505,0.579532178,0.583627715,cute
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48125647,0.519575012,0.551199761,0.571354898,0.578867256,0.564040532,0.602344661,0.617407914,0.624204141,0.556452884,0.600951829,0.620975908,0.632226202,0.545222883,0.584389275,0.602864392,0.614742277,0.531102429,0.563279744,0.578328882,0.590585053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466014879,0.500981926,0.531168044,0.550197705,0.554884505,0.550924348,0.572058435,0.573042166,0.571540575,0.543157978,0.574217396,0.575296033,0.570244058,0.531312034,0.5616548,0.563727348,0.560062166,0.515973184,0.538014907,0.54140782,0.542925037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486750687,0.528552412,0.550939028,0.556218493,0.555726591,0.555156365,0.583119797,0.595868371,0.603457038,0.536452754,0.56889551,0.584977748,0.594917015,0.518110474,0.546557267,0.562225686,0.572547929,0.501890385,0.524647147,0.537115134,0.545484986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476471657,0.513948853,0.535331365,0.538447293,0.533000182,0.549216683,0.565866914,0.56448759,0.561354653,0.530021402,0.550800612,0.551956922,0.550252385,0.509520557,0.532760905,0.535598616,0.534360197,0.490458562,0.510915474,0.517069552,0.519750316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484629705,0.522102067,0.544701946,0.547501527,0.542749394,0.554691379,0.570510477,0.570876813,0.568525072,0.534389794,0.554746216,0.558824624,0.558480348,0.513653076,0.535341392,0.540861449,0.541319761,0.495384366,0.516636186,0.52563881,0.53011606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483530024,0.520995626,0.545632445,0.548659743,0.54318886,0.557803205,0.573552203,0.574272669,0.573243507,0.537630643,0.558730686,0.563209766,0.563772299,0.517384901,0.539204146,0.544409222,0.545264881,0.499434775,0.520722643,0.5293439,0.53435091,cute
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447114178,0.487242789,0.517195587,0.534333254,0.539368438,0.532865558,0.565916503,0.578585004,0.585853,0.522409199,0.560616636,0.576546214,0.586254935,0.509241542,0.543556901,0.55825266,0.567111262,0.494682106,0.521217959,0.530888994,0.537652082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499130295,0.535349992,0.565937666,0.583535701,0.588984332,0.580879262,0.610962909,0.620325805,0.62363732,0.567256248,0.601145972,0.613864983,0.620584161,0.55233999,0.583492073,0.595568229,0.602951252,0.535853715,0.56135271,0.572387815,0.582295295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504274043,0.543709542,0.572680649,0.584072125,0.586072669,0.587099358,0.612169817,0.621877555,0.628652839,0.573187313,0.602526951,0.615049271,0.623955306,0.558538284,0.587250266,0.601183736,0.611076032,0.54540193,0.571082638,0.583363446,0.593879088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504908058,0.539584361,0.569065751,0.585786929,0.588912522,0.592483534,0.608522456,0.608697392,0.606571247,0.57785424,0.597590564,0.600412585,0.601226111,0.561341565,0.581562588,0.585616953,0.587619599,0.544308237,0.564649627,0.571505797,0.577708761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503510421,0.537543686,0.567873355,0.585400505,0.589659573,0.590306165,0.607452276,0.608474726,0.606960412,0.575086434,0.596751301,0.601088149,0.601857645,0.558205897,0.579254911,0.585187462,0.587712167,0.540915755,0.562343551,0.569824008,0.575736704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476450828,0.510165816,0.541270258,0.559264289,0.563605602,0.563730163,0.580287698,0.580987849,0.579292524,0.5499758,0.572087551,0.575977372,0.57678866,0.534124764,0.556379707,0.561969844,0.564445363,0.516826952,0.538495369,0.546913236,0.554028794,cute
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475141802,0.515410935,0.545484156,0.561031149,0.565611387,0.559280025,0.595640498,0.610124499,0.617280139,0.550149052,0.592260396,0.610324694,0.620469826,0.537736055,0.576246692,0.592891946,0.603236461,0.522838764,0.552350904,0.565028911,0.574690405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511754945,0.550600857,0.579446386,0.59717799,0.605058938,0.592392895,0.625098819,0.635137347,0.637917734,0.578511577,0.6137977,0.627186308,0.633730455,0.56268013,0.593943119,0.607348851,0.615059069,0.545260754,0.570356585,0.582538979,0.592920702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483616089,0.522850062,0.549990481,0.561005739,0.559958733,0.564156273,0.587461448,0.589148302,0.586840517,0.551070426,0.578779013,0.582210971,0.580561345,0.535005677,0.560743596,0.561724035,0.558127152,0.517909862,0.536844566,0.539478199,0.539375884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490064266,0.52762236,0.556207329,0.571240141,0.573015236,0.574032091,0.592898481,0.592222773,0.587741883,0.559271318,0.58436839,0.587513727,0.58511353,0.541532789,0.566600048,0.570190987,0.569169159,0.521731885,0.54617409,0.55324727,0.55748159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512459129,0.550172777,0.579241687,0.594287636,0.596295258,0.597526283,0.618986553,0.618244907,0.613264925,0.583109283,0.609898479,0.612783713,0.610162528,0.565797897,0.592147422,0.595204946,0.593462648,0.546583979,0.571779247,0.578722223,0.582395817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470083805,0.508244145,0.536031296,0.54950897,0.550907579,0.553866034,0.576258761,0.575615306,0.570673172,0.53922451,0.566668825,0.569916148,0.567812987,0.52230356,0.549569834,0.55347102,0.552480189,0.504143697,0.529861236,0.538035217,0.543277086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870748,0.535860375,0.564024114,0.577353597,0.578326798,0.57993013,0.601903729,0.602018924,0.597913102,0.564471047,0.592259537,0.595213729,0.592587052,0.547505736,0.574557823,0.5780217,0.576393279,0.529985548,0.555478261,0.563028667,0.567435816,cute
